特效,0.053764940636376955
拖沓,0.01791766822926934
无聊,0.014016444194512413
恐怖,0.012440744299765907
紧张,0.012440744299765907
不错,0.012253388086303399
紧凑,0.011044204488205669
一星,0.0101335612122727
诚意,0.010033838810829181
忠实,0.00960050942079847
惊艳,0.009582765164068942
妥妥,0.009582765164068942
冷静,0.009582765164068942
炫酷,0.009582765164068942
干净,0.009582765164068942
简单,0.009582765164068942
粗暴,0.009582765164068942
出奇,0.009582765164068942
稳定,0.009582765164068942
睿智,0.009582765164068942
纯真,0.009582765164068942
硬朗,0.009582765164068942
惊险,0.009582765164068942
忧郁,0.009582765164068942
颓废,0.009582765164068942
贫瘠,0.009582765164068942
深沉,0.009582765164068942
忧愁,0.009582765164068942
幼稚,0.009582765164068942
个旧,0.009582765164068942
糟心,0.008175363880174757
良心,0.008173220361401435
精良,0.007828889480610932
平淡,0.0076110434350390565
沉闷,0.007365925648847204
盗墓,0.012138166023092742
剧情,0.01085349556896312
演员,0.010335560512218678
演技,0.0091743780908229
胖子,0.008866538161414935
国产,0.006683830924794901
人物,0.006031281326229867
节奏,0.005998337581497861
网剧,0.005777376758590558
笔记,0.005247475761853065
结局,0.0050315358376608575
电视剧,0.00501664465960254
道具,0.004956010336468456
角色,0.004926691533006122
台词,0.004722882675370905
老干部,0.004532087601850251
细节,0.00452061532493087
场景,0.0041234551874456266
用心,0.003848983130887565
电影,0.003744232024736453
情节,0.003689988008553674
沙漠,0.003479803986904371
团队,0.003339427048244039
作品,0.0032777484858389654
编剧,0.0031362374625415273
题材,0.0030443542441083234
教授,0.002834134133561599
地方,0.0028286161002874393
探险,0.0028049316486719695
想象,0.0027617314299231933
气质,0.0027012293707236405
剧组,0.0026975121346719845
山影,0.002514396970403275
故事,0.002339157132958062
水军,0.002337643138237357
