尴尬,0.033533640847725046
特效,0.029816941838713244
低俗,0.023689324153598635
不错,0.01945799566772431
诙谐,0.018497228660059695
幼稚,0.014907106568252407
无聊,0.014227279016428316
有趣,0.01322920923694411
轻松,0.012690090726716825
热闹,0.012690090726716825
不彩,0.012690090726716825
拖沓,0.012690090726716825
恶俗,0.012690090726716825
最烂,0.012690090726716825
一大,0.012690090726716825
奇观,0.012690090726716825
苛刻,0.012690090726716825
最惨,0.012690090726716825
很好,0.012690090726716825
惭愧,0.012690090726716825
粗糙,0.012690090726716825
充满,0.012690090726716825
荒诞,0.012690090726716825
卖蠢,0.012690090726716825
可悲,0.012690090726716825
冗余,0.012690090726716825
生硬,0.011647090378963436
粗俗,0.010391284061714842
幽默,0.009786521760045389
肤浅,0.009786521760045389
强硬,0.007619410929643095
完整,0.00752757160981213
意外,0.007422116400462685
糟糕,0.006975714455667548
难懂,0.006975714455667548
电影,0.023894376682262068
六小龄童,0.01318005691678648
故事,0.009601564196847186
剧情,0.009475691928564631
演员,0.007842436563585107
笑点,0.0072384843622537555
喜剧,0.00623285813365038
西游记,0.005845993478686784
观众,0.005740018718661541
烂片,0.005489667734156654
白客,0.004118861453079592
功夫,0.004043157293185503
结尾,0.0040411808727071254
影片,0.003953112999333183
智商,0.0038018720570017696
歌舞,0.0036058944466719894
色彩,0.003364192228173602
剪辑,0.0033070881993494056
演技,0.0032616822990532484
角色,0.003144509518362109
电影院,0.0031108656165753255
证明,0.003088759958960911
情怀,0.003074438379607727
造型,0.003019341137837464
情节,0.0029324969794538077
全程,0.0027352965923264053
时间,0.002709260681970636
彩蛋,0.0026700204740792302
动作,0.0026537667157177968
公路,0.0025935998178912615
套路,0.002574237883412543
水平,0.0025710242307379317
恶心,0.002544494820428223
感情,0.002530171169495142
贺岁片,0.002406212010384645
