清新,0.021405274438135006
细腻,0.01622795691635013
紧凑,0.015894073317038664
唯美,0.012696893832199104
惊喜,0.011872063334870635
不错,0.011694126076053104
美好,0.010741069834698266
矫情,0.009840189296946224
细致,0.0089366036915394
成熟,0.0089366036915394
简单,0.0089366036915394
精美,0.0089366036915394
温柔,0.007957346819520587
成功,0.007742755029069377
单薄,0.007068287159408955
有趣,0.006904018617310768
忧郁,0.006683347902687894
流畅,0.006637730485225734
圆满,0.006591216333785242
遗憾,0.00629203722991673
澄澈,0.006264472562113925
有灵,0.006129309284988819
尊重,0.006129309284988819
純真,0.006129309284988819
最美,0.006129309284988819
壮丽,0.006129309284988819
神秘,0.006129309284988819
幸运,0.006129309284988819
坚韧,0.006129309284988819
神奇,0.006129309284988819
粗糙,0.006129309284988819
野蛮,0.006129309284988819
緊湊,0.006129309284988819
艱澀,0.006129309284988819
严严,0.006129309284988819
故事,0.015062606174108302
电影,0.011326013686673256
名字,0.007749998043669586
画面,0.0074015524007237975
剧情,0.007055157553899502
动画,0.006953782252738558
时间,0.006111311709975798
时空,0.0060925050046420895
爱情,0.005201525088283816
诚哥,0.005049720053531446
彗星,0.0047453029906568914
世界,0.0046020594440498285
作品,0.004376865485146842
结尾,0.0038366871413853393
身体,0.0037742343340724216
电影院,0.0037425355915435407
少女,0.003406351180187762
元素,0.003239687914720112
情节,0.003223893539372071
情感,0.003118370493544015
男女,0.0030688983629043043
细节,0.0028528720769651185
音乐,0.0028143581053937396
剧本,0.002784468713608386
感情,0.0027534444314072357
结局,0.002745059395654117
地方,0.0026896127952335536
画风,0.002644664052113582
影院,0.002529230279599387
灾难,0.002378482522116363
壁纸,0.0023283497554945046
票房,0.0022533745265386146
科幻,0.002161025114255228
男主,0.0020875987436792336
动画片,0.002057640077881546
